CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exited_Probability,Risk_Label
15642619,Mayne,603,Spain,Male,46,2,0.0,2,1,0,174478.54,0,0.028601354,Low Risk
15666032,Mancini,568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0,0.070808165,Low Risk
15595842,Paramor,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1,0.8991305,High Risk
15753837,Young,573,Spain,Male,38,4,0.0,2,1,1,196517.43,0,0.0013646049,Low Risk
15783882,Daly,771,Spain,Female,41,5,0.0,2,0,1,92914.67,0,0.08701754,Low Risk
15799790,Carter,763,France,Male,35,9,0.0,1,1,1,31372.91,0,0.07387327,Low Risk
15628155,Dike,410,France,Female,35,7,117183.74,1,1,1,109733.73,0,0.19252022,Low Risk
15703778,Hughes,728,France,Male,33,8,129907.63,1,0,1,36083.96,0,0.022774933,Low Risk
15722322,Green,655,Spain,Female,78,2,0.0,2,0,1,188435.38,0,0.0004268684,Low Risk
15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1,0.84158796,High Risk
15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,0,0.069235004,Low Risk
15682084,Chinomso,680,France,Male,31,9,0.0,2,1,0,36145.53,0,0.0012282676,Low Risk
15642821,Ijendu,383,Spain,Female,48,8,95808.19,1,0,0,137702.01,1,0.99297935,High Risk
15601387,Yen,721,France,Male,35,10,0.0,2,1,0,71594.26,0,0.0052241934,Low Risk
15642515,Arcuri,620,France,Female,42,1,0.0,2,0,1,65565.92,0,0.22513086,Low Risk
15710421,Baresi,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0,0.07587202,Low Risk
15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32,0,0.07118176,Low Risk
15649078,Christian,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0,0.007897089,Low Risk
15641877,Ross,681,France,Male,47,9,97023.21,1,1,1,2168.13,0,0.1267832,Low Risk
15796496,Trevisani,631,France,Female,31,8,137687.72,1,1,0,190067.12,0,0.14955235,Low Risk
15815690,Akabueze,614,Spain,Female,40,3,113348.5,1,1,1,77789.01,0,0.023203755,Low Risk
15631739,Dunn,704,Spain,Male,24,10,122109.78,1,1,1,127654.37,0,0.054147456,Low Risk
15625584,Martin,786,France,Male,32,2,120452.4,2,0,0,79602.86,0,0.018381232,Low Risk
15802466,Donaldson,534,France,Female,53,7,0.0,2,1,1,80619.17,0,0.021757608,Low Risk
15697028,McClinton,590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0,0.03167012,Low Risk
15575759,Bentley,583,Spain,Female,40,3,54428.37,1,1,0,109638.78,1,0.93388957,High Risk
15567442,Ibezimako,656,France,Female,75,3,0.0,2,1,1,1276.87,0,0.00169137,Low Risk
15746805,Thomson,597,France,Male,33,9,0.0,2,1,0,49374.82,0,0.0064867116,Low Risk
15636330,Ch'in,588,Germany,Female,48,1,143279.58,2,1,0,31580.8,1,0.22422637,Low Risk
15714970,Holbrook,667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0,0.19995168,Low Risk
15653784,Solomina,627,France,Male,37,2,125190.86,1,0,1,84584.69,0,0.024882937,Low Risk
15693543,McDonald,708,France,Female,33,8,0.0,2,0,1,15246.83,0,0.061828777,Low Risk
15773283,Dennis,641,France,Male,65,6,38340.02,1,1,0,32607.77,1,0.9977081,High Risk
15742534,Faulk,527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0,0.12821248,Low Risk
15569878,Dale,592,France,Male,37,3,96651.03,1,1,1,3232.82,0,0.0073255626,Low Risk
15729454,Gorbunov,465,France,Male,33,8,0.0,2,1,0,177668.55,0,0.45561898,Medium Risk
15578375,Farrell,628,France,Male,39,6,0.0,2,0,0,134441.6,0,0.02098716,Low Risk
15785559,De Luca,678,France,Male,43,1,133237.21,1,1,0,111032.79,1,0.7842121,High Risk
15649414,Walker,570,France,Female,61,6,142105.35,1,1,1,45214.04,0,0.044757187,Low Risk
15701605,Forster,815,France,Male,37,1,166115.42,1,1,0,67208.3,0,0.14727297,Low Risk
15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0,0.031752862,Low Risk
15625586,Monaldo,717,France,Male,35,4,0.0,1,1,1,167573.06,0,0.11001412,Low Risk
15654975,Wu,641,France,Female,53,0,123835.52,2,0,1,160110.65,0,0.40754375,Medium Risk
15782993,Pan,624,France,Male,51,10,123401.43,2,1,1,127825.25,0,0.168666,Low Risk
15774382,Longo,579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0,0.35955513,Medium Risk
15689602,Findlay,698,France,Male,38,2,130015.24,1,1,1,41595.3,0,0.054932795,Low Risk
15756155,Fu,645,France,Male,32,4,0.0,2,0,1,97628.08,0,0.018390113,Low Risk
15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0,0.11349268,Low Risk
15736043,Hamilton,638,France,Male,34,6,114543.27,1,1,1,97755.29,0,0.03919526,Low Risk
15696744,Miller,705,France,Female,31,3,119794.67,1,0,0,182528.44,0,0.25206283,Low Risk
15602572,Hsing,720,France,Male,33,9,0.0,2,1,1,142956.48,0,0.010028576,Low Risk
15674765,Mitchell,553,Spain,Male,44,4,0.0,1,1,0,10789.3,0,0.45906106,Medium Risk
15678725,Chamberlin,658,France,Female,29,8,0.0,2,0,1,130461.09,0,0.041181892,Low Risk
15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1,0.9730522,High Risk
15795878,Anayochukwu,636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,0.010303763,Low Risk
15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,0.2988441,Low Risk
15687094,Calabresi,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0,0.0127257565,Low Risk
15790067,Sun,614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0,0.15193887,Low Risk
15605742,Tuan,737,France,Male,43,0,80090.93,1,1,0,39920.0,1,0.7273896,High Risk
15566740,Nazarova,587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0,0.26914752,Low Risk
15664897,Bryant,682,France,Female,35,2,181166.44,1,1,1,63737.19,1,0.86947566,High Risk
15585777,Pai,710,France,Male,38,3,130588.82,1,1,1,154997.64,0,0.046003018,Low Risk
15650864,Power,507,France,Male,42,6,0.0,2,1,0,34777.23,0,0.010030645,Low Risk
15806709,Hao,609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0,0.27318874,Low Risk
15633818,McMillan,786,France,Male,32,9,0.0,2,1,0,133112.41,0,0.008074444,Low Risk
15713845,Merrett,688,France,Male,38,7,148045.68,1,1,0,175479.92,1,0.63308364,Medium Risk
15639662,Phillips,710,France,Male,38,2,0.0,2,1,0,96.27,0,0.06009847,Low Risk
15567013,De Luca,779,Spain,Male,33,3,0.0,2,1,0,30804.68,0,0.009709623,Low Risk
15777784,Tu,733,France,Female,44,6,168165.84,1,0,1,197193.49,0,0.11913217,Low Risk
15800251,Elder,583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0,0.010244081,Low Risk
15651315,Dilke,627,France,Male,41,3,0.0,2,1,0,132719.8,0,0.02645687,Low Risk
15651450,Panicucci,666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0,0.065338746,Low Risk
15784218,Mason,620,Spain,Male,38,0,0.0,2,1,1,38015.34,0,0.020476917,Low Risk
15572398,Townsend,614,Spain,Female,39,6,0.0,2,1,1,164018.98,0,0.09177977,Low Risk
15707962,Gunson,606,France,Male,40,6,119501.88,2,1,0,46774.94,0,0.08432535,Low Risk
15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0,0.029343175,Low Risk
15645355,Macleod,677,Germany,Male,34,3,126729.41,1,1,1,26106.39,1,0.8329841,High Risk
15729557,Olisaemeka,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1,0.9289061,High Risk
15631436,Gleeson,564,France,Male,35,4,0.0,1,1,0,158937.55,0,0.14488263,Low Risk
15583073,Martin,771,Spain,Female,56,2,0.0,1,1,1,25222.6,1,0.9106544,High Risk
15614361,Liao,620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0,0.111104,Low Risk
15724684,Sung,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0,0.14203082,Low Risk
15700083,Lai,609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0,0.034464188,Low Risk
15636541,Cartwright,683,Germany,Male,35,5,144961.97,1,0,1,26796.73,0,0.66969657,Medium Risk
15796015,Wu,633,Germany,Male,42,3,126041.02,1,0,1,11796.89,0,0.8927095,High Risk
15787222,Ch'in,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0,0.013898124,Low Risk
15594270,Biryukov,693,France,Male,38,7,198338.77,2,1,1,14278.18,0,0.19470213,Low Risk
15701524,Ting,709,France,Male,36,0,0.0,2,1,0,46811.77,0,0.007446892,Low Risk
15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1,0.9977877,High Risk
15708867,Niu,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1,0.9955024,High Risk
15613140,Mellor,565,France,Male,34,6,0.0,1,1,1,63173.64,0,0.29900667,Low Risk
15628893,Power,681,France,Male,29,8,0.0,1,1,0,66367.33,0,0.12954554,Low Risk
15764073,Arcuri,503,Spain,Female,36,9,0.0,2,1,1,16274.67,0,0.0026773673,Low Risk
15782879,Lang,656,France,Male,40,2,0.0,2,1,1,180553.48,0,0.01569145,Low Risk
15635964,Eve,566,Germany,Male,65,4,120100.41,1,1,0,107563.16,1,0.9950059,High Risk
15726087,Ch'in,592,France,Female,62,5,0.0,1,1,1,100941.57,0,0.477505,Medium Risk
15726313,Napolitani,687,Spain,Female,50,5,0.0,2,1,0,110230.4,0,0.34789723,Medium Risk
15578073,Barker,686,Spain,Male,22,8,0.0,2,0,0,142331.85,0,0.0043811533,Low Risk
15786249,Whitfield,616,Spain,Male,30,2,0.0,2,1,0,199099.51,0,0.0048875897,Low Risk
15812850,Stradford,494,Spain,Male,67,5,0.0,2,1,1,85890.16,0,0.0033324885,Low Risk
15596972,Brownlow,534,France,Male,38,3,0.0,1,0,0,143938.27,0,0.56311923,Medium Risk
15620579,Dunn,695,Spain,Female,31,8,0.0,2,0,1,131644.41,0,0.077426255,Low Risk
15768270,DeRose,579,Spain,Female,31,9,0.0,2,1,0,112395.98,0,0.072535224,Low Risk
15656597,Wang,432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0,0.081471585,Low Risk
15699446,Hobbs,816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0,0.0025495805,Low Risk
15615004,Anderson,730,France,Female,37,1,0.0,2,1,1,124364.63,0,0.062088694,Low Risk
15704771,Ugochukwu,593,France,Female,35,6,133489.12,2,1,1,78101.29,0,0.012450627,Low Risk
15588372,Kirsova,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1,0.91738814,High Risk
15681439,Tsou,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0,0.0012645562,Low Risk
15607509,Ozerova,539,France,Male,38,5,0.0,2,1,0,47388.41,0,0.0054393522,Low Risk
15670343,Li,576,Spain,Male,19,6,0.0,2,0,0,72306.07,0,0.020679766,Low Risk
15597968,Fyans,617,Spain,Male,50,7,0.0,1,1,0,184839.7,1,0.7580042,High Risk
15658432,Freeman,688,France,Male,40,6,0.0,1,1,1,47886.44,0,0.34320775,Medium Risk
15616431,Chiu,608,France,Male,33,4,0.0,1,0,1,130474.03,0,0.3968387,Medium Risk
15796957,Iadanza,597,Spain,Male,35,9,0.0,3,0,1,73181.39,1,0.9595933,High Risk
15815552,Ferguson,670,France,Female,42,6,112333.63,1,1,1,65706.86,0,0.0947487,Low Risk
15631871,Kelly,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0,0.67731005,Medium Risk
15635870,She,579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1,0.96516657,High Risk
15596713,Christie,786,France,Male,37,7,165896.22,2,1,1,66977.68,0,0.024789644,Low Risk
15684211,Creel,704,Spain,Female,44,9,153656.85,1,1,0,158742.81,0,0.28803343,Low Risk
15760521,Thompson,796,France,Female,50,1,94164.0,1,1,1,189414.74,0,0.46534392,Medium Risk
15608408,Lazareva,598,Spain,Male,39,1,0.0,2,1,0,159130.32,0,0.00404595,Low Risk
15804721,Boni,602,France,Male,49,0,191808.73,1,0,0,97640.2,0,0.26146042,Low Risk
15730272,Evseev,619,France,Male,58,5,152199.33,1,1,1,86022.09,0,0.08652899,Low Risk
15741988,Marino,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1,0.9444389,High Risk
15771728,Mackenzie,641,Germany,Male,41,7,104405.54,3,1,0,17384.21,0,0.32294667,Medium Risk
15605113,Sutherland,518,France,Female,27,1,133801.49,1,1,1,143315.57,0,0.11082716,Low Risk
15661945,Nicolay,623,Spain,Female,40,4,0.0,3,1,0,31669.18,0,0.18040194,Low Risk
15783816,Lori,733,France,Female,28,5,0.0,2,0,0,12761.16,0,0.036170427,Low Risk
15721207,Piazza,625,Germany,Male,42,6,100047.33,1,1,0,93429.95,0,0.32113162,Medium Risk
15764072,Somerville,759,France,Female,31,1,109848.6,1,1,1,42012.55,0,0.012568552,Low Risk
15689412,Christie,604,France,Female,32,7,127849.38,1,1,0,15798.7,0,0.052189693,Low Risk
15798385,Grave,512,Spain,Female,46,3,0.0,2,1,1,56408.14,0,0.029753849,Low Risk
15775339,Lori,520,France,Female,29,8,95947.76,1,1,0,4696.44,0,0.037819814,Low Risk
15585256,Iloerika,805,Spain,Male,26,2,0.0,2,1,1,25042.1,0,0.0009661747,Low Risk
15797329,Muir,626,France,Male,43,4,137638.69,1,1,0,130442.08,1,0.76812536,High Risk
15780220,Pauley,656,France,Male,38,10,0.0,1,1,1,136521.82,0,0.1371998,Low Risk
15648951,Kao,785,Spain,Male,41,7,0.0,2,1,1,199108.88,0,0.005106636,Low Risk
15752409,Grant,553,France,Male,31,6,0.0,2,0,0,124596.63,0,0.01719794,Low Risk
15807524,Chukwuma,569,France,Female,44,4,0.0,2,0,0,134394.78,0,0.186429,Low Risk
15766649,Vincent,670,France,Male,38,10,89416.99,1,0,0,144275.39,0,0.12373895,Low Risk
15696812,Lazareva,586,Spain,Male,42,6,0.0,2,1,1,123410.23,0,0.0077649066,Low Risk
15581295,Ch'ien,617,Spain,Female,45,1,0.0,1,1,0,143298.06,0,0.79186434,High Risk
15663234,Bishop,508,France,Female,60,7,143262.04,1,1,1,129562.74,0,0.064525805,Low Risk
15741417,Chibuzo,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0,0.018304147,Low Risk
15695174,Chang,654,France,Male,29,4,132954.64,1,1,1,146715.07,0,0.08145133,Low Risk
15665168,Calabrese,681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0,0.32505363,Medium Risk
15601503,Tokaryev,578,Spain,Male,28,4,0.0,2,0,0,6947.09,0,0.010528371,Low Risk
15706131,Logan,621,Spain,Female,37,9,83061.26,2,1,0,9170.54,0,0.1450933,Low Risk
15782758,Ozerova,632,France,Male,40,5,147650.68,1,1,1,199674.83,0,0.06840685,Low Risk
15591091,Goering,644,France,Male,44,5,73348.56,1,1,0,157166.79,1,0.722853,High Risk
15715877,Lo,821,France,Male,28,2,0.0,2,1,0,46072.52,0,0.002295141,Low Risk
15756918,Simmons,754,France,Female,38,2,0.0,2,0,0,3524.69,0,0.016570123,Low Risk
15746662,Maduabuchim,568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0,0.0117163025,Low Risk
15626679,Linger,584,France,Male,33,3,0.0,2,0,1,59103.13,0,0.0075763846,Low Risk
15793343,Yeh,549,France,Female,29,8,0.0,2,1,1,189558.44,0,0.009097185,Low Risk
15576774,Stevenson,729,France,Female,38,7,0.0,2,0,0,45779.9,0,0.11205103,Low Risk
15801316,Ifeatu,523,France,Male,61,8,66250.71,1,1,1,21859.06,0,0.3483301,Medium Risk
15800514,Kenechukwu,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1,0.92042965,High Risk
15662232,Learmonth,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0,0.2093327,Low Risk
15737778,Dickson,782,Spain,Female,41,4,0.0,1,1,0,132943.88,0,0.9307294,High Risk
15782096,Volkova,616,Spain,Female,36,6,0.0,1,1,1,12916.32,1,0.90502226,High Risk
15783522,Mitchell,738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0,0.07570692,Low Risk
15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,0.9431624,High Risk
15756272,James,526,Germany,Female,35,9,118536.4,1,1,0,40980.87,1,0.90017486,High Risk
15615245,Shao,660,France,Male,19,5,127649.64,1,1,1,40368.65,0,0.0037690718,Low Risk
15600174,Walton,525,France,Male,35,7,165358.77,1,0,1,94738.54,0,0.014909095,Low Risk
15752956,Stanley,629,Spain,Male,29,6,0.0,2,1,1,88842.8,0,0.030188665,Low Risk
15644882,Watson,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0,0.33405247,Medium Risk
15766272,Folliero,521,Germany,Female,61,0,125193.96,1,1,1,109356.53,0,0.6112968,Medium Risk
15800620,Fitzgerald,691,France,Female,29,9,0.0,2,0,0,199635.93,0,0.02576683,Low Risk
15569764,Garner,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,0.2464489,Low Risk
15747458,Folliero,677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0,0.13985868,Low Risk
15573171,Liao,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1,0.7970236,High Risk
15736769,Lucchesi,663,France,Female,27,9,0.0,2,1,0,150850.29,0,0.012955884,Low Risk
15763381,Chan,496,France,Male,30,0,90963.49,1,0,1,27802.0,0,0.07857263,Low Risk
15814430,Ma,747,Spain,Male,41,9,0.0,1,1,0,32430.94,1,0.8988823,High Risk
15638607,Nwabugwu,546,France,Female,52,2,0.0,1,1,0,137332.37,1,0.9676444,High Risk
15737133,P'eng,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0,0.057226855,Low Risk
15613945,Andrews,472,France,Female,26,5,0.0,2,1,0,108411.66,0,0.015755482,Low Risk
15659937,Otutodilinna,703,France,Female,40,7,0.0,2,0,1,122518.5,0,0.18847995,Low Risk
15765287,Grant,850,France,Female,38,2,0.0,2,1,0,9015.07,0,0.004006684,Low Risk
15661723,Abramovich,667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1,0.8095605,High Risk
15766064,Komarova,559,France,Male,33,9,111060.05,2,1,0,110371.84,0,0.16226424,Low Risk
15649616,Otutodilichukwu,636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1,0.64048404,Medium Risk
15719017,Donaldson,672,France,Female,34,8,0.0,2,1,1,16245.25,0,0.016444443,Low Risk
15720919,Duggan,667,France,Male,42,7,0.0,1,0,1,108348.94,1,0.66974145,Medium Risk
15706706,Chinwendu,648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0,0.022702126,Low Risk
15709653,Hamilton,497,France,Male,32,8,0.0,2,1,0,67364.42,0,0.005313778,Low Risk
15805104,Smith,743,France,Female,73,6,0.0,2,0,1,107867.38,0,0.004565672,Low Risk
15622442,Mazzi,619,France,Male,29,5,0.0,2,1,0,194310.1,0,0.01234798,Low Risk
15572801,Krischock,639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,0.014630587,Low Risk
15767598,Kent,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0,0.0046237055,Low Risk
15757897,Binder,766,France,Female,26,3,104258.8,1,1,1,428.23,0,0.0031031012,Low Risk
15568104,Zubarev,749,France,Female,26,6,0.0,2,0,1,34948.77,0,0.0034518007,Low Risk
15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,0.4180194,Medium Risk
15732265,Obialo,630,France,Male,33,9,0.0,2,1,0,64804.59,0,0.009964476,Low Risk
15621974,Davydova,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,0.051598985,Low Risk
15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,0.7427381,High Risk
15720706,Hsing,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0,0.22850421,Low Risk
15759290,Coleman,620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,0.0055487226,Low Risk
15651664,Wilder,615,France,Female,61,1,104267.7,1,1,0,62845.64,1,0.9925212,High Risk
15795132,Molineux,735,France,Female,25,3,91718.8,1,0,0,28411.23,0,0.015919833,Low Risk
15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1,0.9485245,High Risk
15713774,Chikwendu,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,0.87882614,High Risk
15691840,Fraser,505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,0.006304036,Low Risk
15682021,Lai,471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,0.016963676,Low Risk
15612931,Korovin,722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0,0.5537603,Medium Risk
15676707,Sidorov,577,Spain,Female,39,4,0.0,2,1,0,91366.42,0,0.12754053,Low Risk
15601383,Ibrahimova,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0,0.26777998,Low Risk
15662662,Duigan,573,France,Female,30,6,0.0,2,1,0,66190.21,0,0.04465209,Low Risk
15752694,Taylor,653,France,Female,32,4,83772.95,1,0,1,23920.65,0,0.19952872,Low Risk
15590683,Donaldson,660,France,Female,31,6,172325.67,1,0,1,45438.38,0,0.06683394,Low Risk
15773591,Jobson,787,France,Male,46,7,117685.31,2,1,1,93360.35,0,0.19698428,Low Risk
15723620,Lu,617,France,Male,41,7,0.0,2,0,1,14496.67,0,0.0503132,Low Risk
15671779,Nebechi,567,France,Male,39,5,0.0,2,0,0,168521.72,0,0.02704556,Low Risk
15672966,Cross,682,Spain,Female,64,9,0.0,2,1,1,103318.44,0,0.0067506777,Low Risk
15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41,0,0.048665304,Low Risk
15812888,Perreault,447,France,Male,41,3,0.0,4,1,1,197490.39,1,0.99657685,High Risk
15724154,Manna,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,0.93979126,High Risk
15749540,Hsiung,585,France,Male,36,7,0.0,2,1,0,94283.09,0,0.04095297,Low Risk
15621063,Gibbons,516,France,Female,42,8,56228.25,1,1,0,46857.52,0,0.36746436,Medium Risk
15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,0.9391267,High Risk
15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,0.0060367575,Low Risk
15801431,Rowe,682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,0.073775426,Low Risk
15649451,Yates,746,France,Male,25,9,0.0,2,0,1,88728.47,0,0.0003024594,Low Risk
15626156,Galloway,655,France,Female,60,3,0.0,2,1,1,86981.45,0,0.04955912,Low Risk
15606158,Genovese,644,France,Female,39,9,0.0,1,1,0,3740.93,0,0.2642696,Low Risk
15589496,Arrington,778,France,Male,34,5,139064.06,2,0,0,67949.32,0,0.09990926,Low Risk
15730345,Miah,617,France,Female,35,2,104508.1,1,1,1,147636.46,0,0.14697576,Low Risk
15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1,0.79938704,High Risk
15643439,Ferguson,537,France,Male,47,10,0.0,2,0,1,25482.62,0,0.1196838,Low Risk
15604158,Smith,554,France,Female,39,10,0.0,2,1,1,18391.93,0,0.41327083,Medium Risk
15657396,Marshall,806,France,Male,31,9,0.0,2,0,1,140168.36,0,0.008248419,Low Risk
15709478,P'an,611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,0.0874714,Low Risk
15628824,Burton,665,France,Female,37,5,160389.82,1,0,1,183542.08,0,0.11910735,Low Risk
15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92,0,0.05268023,Low Risk
15636520,Milani,692,France,Male,27,1,125547.53,1,0,0,7900.46,0,0.24651144,Low Risk
15794414,Forbes,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,0.029825728,Low Risk
15643671,Chiekwugo,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,0.86543816,High Risk
15700650,Cousens,681,France,Male,34,3,0.0,2,0,0,55816.2,0,0.011767369,Low Risk
15680224,Ross,687,France,Female,26,6,0.0,2,1,1,32909.13,0,0.028718023,Low Risk
15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,0.022549465,Low Risk
15693996,Hawks,507,France,Female,33,1,113452.66,1,0,0,142911.99,0,0.03811159,Low Risk
15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,0.28639472,Low Risk
15704168,Ting,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1,0.8623423,High Risk
15680197,Thynne,701,France,Male,41,10,0.0,2,1,1,146257.77,0,0.0062993127,Low Risk
15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332.0,0,0.12079786,Low Risk
15577683,Maclean,539,France,Female,29,4,0.0,2,1,1,100919.19,0,0.012117647,Low Risk
15800746,Watson,674,France,Male,45,7,144889.18,1,1,1,102591.9,1,0.7837128,High Risk
15788686,Gibson,538,Spain,Male,40,8,0.0,2,1,1,25554.4,0,0.024631679,Low Risk
15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,1,0.9489734,High Risk
15596647,Henderson,768,France,Male,54,8,69712.74,1,1,1,69381.05,0,0.32062843,Medium Risk
15756070,Greenwood,585,Spain,Female,44,4,0.0,2,0,1,101728.46,0,0.11022305,Low Risk
15775116,Anderson,581,France,Male,31,3,0.0,2,0,0,89040.61,0,0.039215535,Low Risk
15575428,Mistry,682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0,0.28634766,Low Risk
15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35,0,0.17389064,Low Risk
15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,0,0.040675245,Low Risk
15568885,Scott,620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,0.5342831,Medium Risk
15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,0,0.1020115,Low Risk
15632665,Yevseyev,832,France,Male,61,2,0.0,1,0,1,127804.66,1,0.6481831,Medium Risk
15571476,Kelly,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,0.016245432,Low Risk
15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,0.14631045,Low Risk
15623649,Ogle,629,Spain,Male,32,3,0.0,2,1,1,15404.64,0,0.03281918,Low Risk
15751131,Moss,836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,0.17993066,Low Risk
15688128,Loggia,542,Spain,Male,34,8,108653.93,1,0,1,144725.14,0,0.11939241,Low Risk
15678412,Nwankwo,645,France,Female,45,8,85325.93,1,0,0,22558.74,0,0.72727346,High Risk
15770291,Allan,844,France,Female,29,8,0.0,2,0,0,147342.03,0,0.03941352,Low Risk
15583392,Woronoff,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,0.9989623,High Risk
15690731,Wolfe,645,France,Male,40,6,131411.24,1,1,1,194656.11,0,0.18081728,Low Risk
15697948,Henderson,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0,0.04670126,Low Risk
15608328,Sutherland,760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,0.072582446,Low Risk
15766378,Marsden,714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,0.45134035,Medium Risk
15600813,Hyde,717,France,Male,50,9,90305.76,1,1,1,124626.57,0,0.48330557,Medium Risk
